0.253060	0.000000	0.253060	9814	9501	-0.031893	0	1	0.992313	../ParallelBooks/Khaled Hosseini/vecalign/Kite Runner, The - Khaled Hosseini.tok.norm---Hosseini, Khaled - De Vliegeraar.tok.norm.vecalign.txt
0.253336	0.853600	-0.600264	12474	12695	0.017717	4	12	0.993992	../ParallelBooks/John Grisham/vecalign/Testament, The - John Grisham.tok.norm---Grisham, John - Het Testament.tok.norm.vecalign.txt
0.253498	0.946795	-0.693296	7379	7405	0.003524	0	5	0.958287	../ParallelBooks/David Eddings/vecalign/Pawn of Prophecy - David Eddings.tok.norm---Eddings, David - De Voorspelling.tok.norm.vecalign.txt
0.254886	0.971111	-0.716225	11064	10747	-0.028651	0	2	0.970319	../ParallelBooks/Orson Scott Card/vecalign/Speaker for the Dead - Orson Scott Card.tok.norm---Card, Orson Scott - De Speker Van De Doden.tok.norm.vecalign.txt
0.255117	0.893380	-0.638263	12106	11835	-0.022386	1	5	0.978376	../ParallelBooks/John Ronald Reuel Tolkien/vecalign/Two Towers, The - J. R. R. Tolkien.tok.norm---Tolkien, J.R.R. - De Heer Der Ringen Deel 2 - De Twee Torens [Zonder Plaatjes].tok.norm.vecalign.txt
0.255841	0.920981	-0.665140	10850	10515	-0.030876	0	8	0.979880	../ParallelBooks/Steve Berry/vecalign/Romanov Prophecy, The - Steve Berry.tok.norm---Berry, Steve - De Romanov Voorspelling.tok.norm.vecalign.txt
0.257076	0.808072	-0.550996	13790	10873	-0.211530	4	5	0.785614	../ParallelBooks/John Ronald Reuel Tolkien/vecalign/Return of the King, The - J. R. R. Tolkien.tok.norm---Tolkien, J.R.R. - De Heer Der Ringen Deel 3 - De Terugkeer Van De Koning [Zonder Kaartjes].tok.norm.vecalign.txt
0.257954	0.895941	-0.637987	22753	22832	0.003472	10	11	0.995007	../ParallelBooks/Terry Goodkind/vecalign/Soulf of the Fire - Terry Goodkind.tok.norm---Goodkind, Terry - De Vijfde Wet Van De Magie - Ziel Van Het Vuur.tok.norm.vecalign.txt
0.258103	0.953261	-0.695158	9880	9726	-0.015587	2	3	0.996743	../ParallelBooks/Scott Mariani/vecalign/Alchemist's Secret - Scott Mariani.tok.norm---Mariani, Scott - Het Geheim Van De Alchemist.tok.norm.vecalign.txt
0.258132	0.914870	-0.656738	6777	6396	-0.056220	5	13	0.963985	../ParallelBooks/James Patterson/vecalign/10th Anniversary - James Patterson.tok.norm---Patterson, James - Het Tiende Jaar.tok.norm.vecalign.txt
0.258570	0.000000	0.258570	15087	15577	0.032478	0	1	0.998068	../ParallelBooks/Paul Murray/vecalign/Skippy Dies_ A Novel - Paul Murray.tok.norm---Murray, Paul - Skippy Tussen De Sterren.tok.norm.vecalign.txt
0.258653	0.767006	-0.508353	13902	14007	0.007553	31	37	0.992553	../ParallelBooks/Stephen King/vecalign/Salem's Lot - Stephen King.tok.norm---King, Stephen - Bezeten Stad.tok.norm.vecalign.txt
0.258726	0.842225	-0.583499	7089	7394	0.043024	1	16	0.986557	../ParallelBooks/Ruth Rendell/vecalign/Not in the Flesh_ A Wexford Novel - Ruth Rendell.tok.norm---Rendell, Ruth - De Fruitplukker.tok.norm.vecalign.txt
0.259627	0.883580	-0.623953	8404	8063	-0.040576	5	17	0.987530	../ParallelBooks/Frederick Forsyth/vecalign/Day of the Jackal, The - Frederick Forsyth.tok.norm---Forsyth, Frederick - De Dag Van De Jakhals.tok.norm.vecalign.txt
0.259839	0.956324	-0.696484	8241	8185	-0.006795	0	2	0.995919	../ParallelBooks/Nicholas Sparks/vecalign/True believer - Nicholas Sparks.tok.norm---Sparks, Nicholas - Met Hart En Ziel.tok.norm.vecalign.txt
0.260428	0.000000	0.260428	13645	13603	-0.003078	0	1	0.994518	../ParallelBooks/Sebastian Faulks/vecalign/Birdsong - Sebastian Faulks.tok.norm---Faulks, Sebastian - Het Lied Van De Loopgraven.tok.norm.vecalign.txt
0.260773	0.000000	0.260773	12808	12806	-0.000156	0	1	0.996833	../ParallelBooks/Daphne Du Maurier/vecalign/Rebecca - Daphne Du Maurier.tok.norm---Maurier, Daphne Du - Rebecca.tok.norm.vecalign.txt
0.260897	0.852006	-0.591109	2292	4139	0.805846	45	78	0.538823	../ParallelBooks/Agatha Christie/vecalign/Three Blind Mice - Agatha Christie.tok.norm---Christie, Agatha - Bundel (1950) De Muizeval (Three Blind Mice).tok.norm.vecalign.txt
